offline_datapoint_9 1684869832 359137280,000
offline_datapoint_25 1684869832 10960,000
offline_datapoint_19 1684869830 0,000
offline_datapoint_8 1684869830 9475,396
offline_datapoint_21 1684869832 359137280,000
offline_datapoint_1 1684869830 0,000
offline_datapoint_20 1684869832 4068728832,000
offline_datapoint_7 1684869832 3497226240,000
offline_datapoint_6 1684869830 0,000
offline_datapoint_12 1684869830 1,650
offline_datapoint_24 1684869830 1,042
offline_datapoint_13 1684869830 2877,495
offline_datapoint_18 1684869832 0,000
offline_datapoint_0 1684869830 4389,931
offline_datapoint_16 1684869830 651,188
offline_datapoint_28 1684869830 0,238
offline_datapoint_17 1684869830 9,003
offline_datapoint_10 1684869830 99,749
offline_datapoint_29 1684869830 0,667
offline_datapoint_22 1684869830 9860,741
offline_datapoint_4 1684869830 0,002
offline_datapoint_11 1684869835 105786,000
offline_datapoint_5 1684869835 2779,000
offline_datapoint_26 1684869835 690319360,000
offline_datapoint_14 1684869835 498458624,000
offline_datapoint_3 1684869835 8217419776,000
offline_datapoint_9 1684869835 359563264,000
offline_datapoint_25 1684869835 10967,000
offline_datapoint_19 1684869833 2,667
offline_datapoint_8 1684869833 4581,751
offline_datapoint_21 1684869835 359563264,000
offline_datapoint_1 1684869833 0,333
offline_datapoint_20 1684869835 4070350848,000
offline_datapoint_7 1684869835 3498524672,000
offline_datapoint_6 1684869833 0,033
offline_datapoint_12 1684869833 0,999
offline_datapoint_24 1684869833 0,651
offline_datapoint_13 1684869833 1976,180
offline_datapoint_18 1684869835 0,000
offline_datapoint_0 1684869833 2784,254
offline_datapoint_16 1684869833 469,043
offline_datapoint_28 1684869833 0,155
offline_datapoint_17 1684869833 4,667
offline_datapoint_10 1684869833 99,830
offline_datapoint_29 1684869833 0,000
offline_datapoint_22 1684869833 18432,000
offline_datapoint_4 1684869833 0,002
offline_datapoint_11 1684869838 105786,000
offline_datapoint_5 1684869838 2779,000
offline_datapoint_26 1684869838 690360320,000
offline_datapoint_14 1684869838 498470912,000
offline_datapoint_3 1684869838 8216547328,000
offline_datapoint_9 1684869838 359337984,000
offline_datapoint_25 1684869838 10962,000
offline_datapoint_19 1684869836 0,000
offline_datapoint_8 1684869836 9086,307
offline_datapoint_21 1684869838 359337984,000
offline_datapoint_1 1684869836 0,000
offline_datapoint_20 1684869838 4069363712,000
offline_datapoint_7 1684869838 3487858688,000
offline_datapoint_6 1684869836 0,000
offline_datapoint_12 1684869836 1,356
offline_datapoint_24 1684869836 0,781
offline_datapoint_13 1684869836 2479,357
offline_datapoint_18 1684869838 0,000
offline_datapoint_0 1684869836 3870,557
offline_datapoint_16 1684869836 376,387
offline_datapoint_28 1684869836 0,129
