offline_datapoint_12 1684865774 4,222
offline_datapoint_24 1684865774 2,377
offline_datapoint_13 1684865774 6153,058
offline_datapoint_18 1684865776 0,000
offline_datapoint_0 1684865774 11571,284
offline_datapoint_16 1684865774 1109,251
offline_datapoint_28 1684865774 0,225
offline_datapoint_17 1684865774 10,002
offline_datapoint_10 1684865774 99,762
offline_datapoint_29 1684865774 2,667
offline_datapoint_22 1684865774 15428,267
offline_datapoint_4 1684865774 0,002
offline_datapoint_11 1684865779 95897,000
offline_datapoint_5 1684865779 2802,000
offline_datapoint_26 1684865779 614776832,000
offline_datapoint_14 1684865779 494170112,000
offline_datapoint_3 1684865779 8149733376,000
offline_datapoint_9 1684865779 167845888,000
offline_datapoint_25 1684865779 11159,000
offline_datapoint_19 1684865777 0,333
offline_datapoint_8 1684865777 16651,582
offline_datapoint_21 1684865779 167845888,000
offline_datapoint_1 1684865777 0,333
offline_datapoint_20 1684865779 4082262016,000
offline_datapoint_7 1684865779 3594219520,000
offline_datapoint_6 1684865777 0,000
offline_datapoint_12 1684865777 2,724
offline_datapoint_24 1684865777 1,465
offline_datapoint_13 1684865777 4301,978
offline_datapoint_18 1684865779 0,000
offline_datapoint_0 1684865777 6599,966
offline_datapoint_16 1684865777 957,328
offline_datapoint_28 1684865777 0,167
offline_datapoint_17 1684865777 6,000
offline_datapoint_10 1684865777 99,850
offline_datapoint_29 1684865777 1,333
offline_datapoint_22 1684865777 13425,778
offline_datapoint_4 1684865777 0,002
offline_datapoint_11 1684865782 95897,000
offline_datapoint_5 1684865782 2798,000
offline_datapoint_26 1684865782 614625280,000
offline_datapoint_14 1684865782 493936640,000
offline_datapoint_3 1684865782 8152911872,000
offline_datapoint_9 1684865782 166334464,000
offline_datapoint_25 1684865782 11164,000
offline_datapoint_19 1684865780 0,000
offline_datapoint_8 1684865780 2486,527
offline_datapoint_21 1684865782 166334464,000
offline_datapoint_1 1684865780 0,000
offline_datapoint_20 1684865782 4085415936,000
